# Pathway	W100	W105	W111	W117	W154	W183	W189	W193	W196	W234	W53	W64	W79	W85	W89	W91
PWY-6608: guanosine nucleotides degradation III|unclassified	5344.3137091393	3121.4353690732	2752.8126488235	2474.9961852741	1964.9566030993	2862.9886481533	2473.0305391962	2193.8299672136	2356.4123755153	2137.1469276127	2486.8014398726	3991.2365456408	2286.2379942159	3260.527647136	1739.5952580287	2630.4074402692
PWY-6609: adenine and adenosine salvage III	6275.0090448291	3411.7152343162	2622.3273515769	2675.5700895151	2366.0284303281	3143.9809998627	2930.9251595313	2445.8127718022	2910.1872225476	1697.7651476446	2810.3897687208	3799.7118846162	2008.9810270272	3147.9171733733	1650.3017170046	2138.4513456782
PWY-6609: adenine and adenosine salvage III|g__Candidatus_Solibacter.s__Candidatus_Solibacter_usitatus	0	0	0	0	0	0	0	0	0	3.7435657464	0	0	0	0	6.400569245	0
PWY-6609: adenine and adenosine salvage III|g__Geodermatophilus.s__Geodermatophilus_obscurus	0	7.588737208	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6609: adenine and adenosine salvage III|g__Mesorhizobium.s__Mesorhizobium_loti	0	0	0	0	0	0	0	0	0	0	0	3.5412718248	1.8198362147	5.0251912229	0	4.9581849936
PWY-6609: adenine and adenosine salvage III|g__Peptostreptococcaceae_noname.s__Clostridium_bifermentans	0	0	0	0	20.4731637484	0	10.8533158493	3.3188144034	8.5481957161	0	0	0	0	0	0	0
PWY-6609: adenine and adenosine salvage III|g__Streptomyces.s__Streptomyces_chartreusis	0	14.2360868791	0	0	0	0	0	0	0	0	0	0	1.7578588543	5.2855894161	0	0
PWY-6609: adenine and adenosine salvage III|unclassified	6270.769928756	3383.9260555878	2621.7048248908	2662.3472377823	2344.069603632	3143.9809998627	2910.8678790457	2441.1824947718	2890.4625769822	1685.6917521949	2810.3897687208	3791.1877234011	2004.0372904041	3137.5886697223	1644.5614633874	2129.2326730617
PWY-6612: superpathway of tetrahydrofolate biosynthesis	1166.7148796195	527.305254607	403.8341862932	449.949016781	464.9567660368	726.7985561793	775.8260977681	489.8248590276	634.9117586979	415.0107606353	436.562033061	725.5216301746	356.0778003531	480.2022713115	204.5451459141	423.3901498039
PWY-6612: superpathway of tetrahydrofolate biosynthesis|unclassified	1161.5270219167	523.2708268772	403.8341862932	449.5240171088	464.6007228653	726.0466650074	775.1406024293	489.7230628869	634.7062533767	414.9093235649	434.2438727582	725.2119647114	354.8206691666	479.9526958366	204.5267605808	422.4792332937
PWY-6628: superpathway of L-phenylalanine biosynthesis	2740.2770068281	1559.5527319177	1177.0025659509	1314.8234025204	1441.112547754	1908.2944513596	2019.2123607105	1555.4026241959	1770.631328675	1137.5797262264	1201.0348385294	1827.2225005659	1015.7206867226	1384.5935339262	586.4627464313	1084.0508985598
PWY-6628: superpathway of L-phenylalanine biosynthesis|unclassified	2725.6488095002	1554.1040104551	1177.0025659509	1313.5258209581	1438.2745719663	1904.608446763	2011.7361008028	1553.7976669797	1766.431423867	1132.659924591	1129.536051922	1823.1053404474	1011.7380217408	1367.6780701599	584.9958481946	1067.5707359298
PWY-6629: superpathway of L-tryptophan biosynthesis	20.8936828307	30.630592655	39.7787707913	16.9558746302	25.9642885738	68.7752343627	45.6572912398	33.8611407821	41.6778685127	17.6670731422	34.7522233575	20.356910228	24.7440565964	45.1480250399	40.5458912864	23.3198510904
PWY-6629: superpathway of L-tryptophan biosynthesis|unclassified	20.8931401903	30.6281989783	39.7787707913	16.9555626584	25.9637027181	68.7694304893	45.651875265	33.8599645123	41.6741875754	17.6666780304	34.7446887647	20.3565026752	24.7426675689	45.1420839692	40.5431413125	23.3170717533
PWY-6630: superpathway of L-tyrosine biosynthesis	263.6021970849	272.6084238867	187.203338993	155.808256874	121.7348001557	280.5772105227	239.5297482027	210.555099401	159.9530150234	191.8855879839	157.4694427368	315.9045338927	229.1958958315	308.0052117171	75.5783862439	236.7788816213
PWY-6630: superpathway of L-tyrosine biosynthesis|unclassified	263.4689534289	272.4542966839	187.203338993	155.7900196503	121.715996423	280.4973952495	239.3069329436	210.5093294818	159.8547108648	191.8158120378	157.3653451788	315.7634647194	228.9981648861	300.1654957284	75.5584987139	236.5086094925
PWY-6632: caffeine degradation IV (bacteria, via demethylation and oxidation)	0	0.8601168375	0.271600218	0	0	0	0	0	1.2814755079	0.5190573024	1.0865742996	0	0	0	0	0
PWY-6632: caffeine degradation IV (bacteria, via demethylation and oxidation)|unclassified	0	0.8601168375	0.271600218	0	0	0	0	0	1.2814755079	0.5190572415	1.0865727822	0	0	0	0	0
PWY-6641: superpathway of sulfolactate degradation	260.3497129593	180.1584845901	173.8831374399	239.7099474296	126.5628999536	334.8739376369	302.8807296858	275.3991499567	254.8518574577	243.4526780405	60.8584375049	245.5891239851	126.895621164	132.1140632107	62.1454204243	176.2909597308
PWY-6641: superpathway of sulfolactate degradation|unclassified	257.6999087953	180.1112044072	173.8831374399	239.7099474296	126.5585437052	334.8739376369	302.4560716489	275.370614969	254.7861219026	243.3224234701	60.8408487331	245.5408938232	126.8729095547	132.00927782	62.1381593832	176.2408441533
PWY-6654: phosphopantothenate biosynthesis III	12.586100007	0	1.5492965867	0.3402361723	5.2402323373	6.4575080626	10.6141455803	3.258679353	8.5331540721	0	0.8657438818	0.895366728	0.3664571615	0.5108462546	0	0
PWY-6654: phosphopantothenate biosynthesis III|unclassified	12.5860120339	0	1.5492965867	0.3402360178	5.2402234962	6.4575060904	10.614060808	3.2586776192	8.5331181748	0	0.865743527	0.8953664531	0.3664570501	0.5108459165	0	0
PWY-6660: 2-heptyl-3-hydroxy-4(1H)-quinolone biosynthesis	0	0	0	0.9478684362	0.8449465544	0	1.836464492	2.306957046	3.3758978609	0	1.3583479228	0	0	0	0	0
PWY-6660: 2-heptyl-3-hydroxy-4(1H)-quinolone biosynthesis|unclassified	0	0	0	0.9478684362	0.8449464203	0	1.8364626292	2.3069559277	3.3758935762	0	1.3583404415	0	0	0	0	0
PWY-6662: superpathway of quinolone and alkylquinolone biosynthesis	0	0	0	0.7910693659	0.7063543859	0	1.5358451676	1.9305509529	2.8410052395	0	1.1468292913	0	0	0	0	0
PWY-6662: superpathway of quinolone and alkylquinolone biosynthesis|unclassified	0	0	0	0.7910693659	0.706354311	0	1.5358441253	1.9305503264	2.8410028119	0	1.1468250251	0	0	0	0	0
PWY-6676: superpathway of sulfide oxidation (phototrophic sulfur bacteria)	290.4293810014	120.3345653741	172.903437958	148.6916586407	116.747833032	292.517046381	309.7782868649	188.984302274	257.8500213916	256.4442387982	83.9378820463	187.3878249167	71.8691498888	84.5263303937	172.2002518564	103.2525577351
PWY-6676: superpathway of sulfide oxidation (phototrophic sulfur bacteria)|unclassified	290.4157744725	120.3269890884	172.9033186928	148.6612592722	116.7469805879	292.4562058775	309.6217634404	188.9835652875	257.8500213916	256.2808252746	83.9243229776	187.3809320111	71.8677070141	84.5252887221	172.1924321999	103.2493778167
PWY-6682: dehydrophos biosynthesis	4.0274765996	4.2857121807	2.2911119822	0	0.8751430557	0.7364455899	1.3284935802	1.2644579454	1.5990545439	0.7749140004	0	2.1456510132	1.9252462562	6.7354997141	2.079149787	1.1722722704
PWY-6682: dehydrophos biosynthesis|unclassified	4.0273079984	4.2849069308	2.2911119822	0	0.8751430557	0.7364455899	1.3284935802	1.2644579454	1.5990545439	0.7749140004	0	2.1456510132	1.9247929162	6.7324783551	2.079149787	1.1722722704
PWY-6690: cinnamate and 3-hydroxycinnamate degradation to 2-oxopent-4-enoate	24.2185436667	54.6704527296	20.5048424612	5.4502835764	4.1112091704	18.0324977051	18.2305091449	2.6139600907	2.5702416489	15.8077434282	3.0437280375	38.0499376409	45.4129578758	44.6076368784	9.354025619	35.0997147983
PWY-6690: cinnamate and 3-hydroxycinnamate degradation to 2-oxopent-4-enoate|unclassified	24.2185436667	54.6704527296	20.5048424612	5.4502835764	4.1112091704	17.5792522394	18.2305091449	2.6139600907	2.5702416489	15.8077434282	3.0437280375	38.0499376409	45.4129578758	44.6076368784	9.354025619	35.0997147983
PWY-6700: queuosine biosynthesis	6393.8755951594	3084.4700637748	3186.221547673	3050.5138682972	2980.9438488084	3982.0733024804	4237.7904901006	3152.0292364119	3949.4254452875	2710.1343980398	2795.4224918556	3993.4275362914	2530.4267584754	3399.3843801695	2272.9570778434	3160.794715731
PWY-6700: queuosine biosynthesis|g__Acinetobacter.s__Acinetobacter_lwoffii	0	0	0	0	0	1.2886597938	0	0	0	0	0	0	0	0	0	0
PWY-6700: queuosine biosynthesis|g__Acinetobacter.s__Acinetobacter_tandoii	0	0	0	0	0	5.3323469336	0	0	0	0	0	0	0	0	0	0
PWY-6700: queuosine biosynthesis|g__Bradyrhizobium.s__Bradyrhizobium_diazoefficiens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.534487609
PWY-6700: queuosine biosynthesis|g__Bradyrhizobium.s__Bradyrhizobium_japonicum	0	0	0	0	0	0	0	0	0	0	0	0	4.6107678228	9.4097700806	0	9.2045361282
PWY-6700: queuosine biosynthesis|g__Cyanobium.s__Cyanobium_gracile	0	0	0	0	1.6762702986	0	0	0	0	0	0	0	0	0	0	0
PWY-6700: queuosine biosynthesis|g__Desulfobacter.s__Desulfobacter_postgatei	0	0	0	0	0	0	2.8087920193	0	0	0	0	0	0	0	0	0
PWY-6700: queuosine biosynthesis|g__Gillisia.s__Gillisia_limnaea	0	0	0	4.9535567441	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6700: queuosine biosynthesis|g__Mesorhizobium.s__Mesorhizobium_loti	0	0	0	0	0	0	0	0	0	0	0	0	1.5449980688	2.6390563303	0	4.7737305341
PWY-6700: queuosine biosynthesis|g__Niastella.s__Niastella_koreensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.229100219
PWY-6700: queuosine biosynthesis|g__Nostoc.s__Nostoc_punctiforme	0	1.1547761252	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6700: queuosine biosynthesis|g__Oscillatoria.s__Oscillatoria_acuminata	9.1591930196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6700: queuosine biosynthesis|g__Oscillatoria.s__Oscillatoria_nigro_viridis	2.621231979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6700: queuosine biosynthesis|g__Paenisporosarcina.s__Paenisporosarcina_sp_TG_14	11.527406889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6700: queuosine biosynthesis|g__Polaromonas.s__Polaromonas_naphthalenivorans	0	0	0	0	0	0	0	0	0	0	0	16.1811494103	0	0	0	0
PWY-6700: queuosine biosynthesis|g__Pseudomonas.s__Pseudomonas_mandelii	0	0	0	0	0	0	0	0	0	1.6189593932	0	0	0	0	0	0
PWY-6700: queuosine biosynthesis|g__Pseudomonas.s__Pseudomonas_stutzeri	2.4716387021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6700: queuosine biosynthesis|g__Psychrobacter.s__Psychrobacter_arcticus	0	0	0	0	0	0	0	0	0	0	12.9520988992	0	0	0	0	0
PWY-6700: queuosine biosynthesis|g__Psychrobacter.s__Psychrobacter_cryohalolentis	0	0	0	0	0	0	0	0	0	0	6.3166799831	0	0	0	0	0
PWY-6700: queuosine biosynthesis|g__Rhodonellum.s__Rhodonellum_psychrophilum	1.1307420495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6700: queuosine biosynthesis|g__Rhodopseudomonas.s__Rhodopseudomonas_palustris	0	0	0	0	0	0	0	0	0	0	0	1.7427457675	0	0	0	0
PWY-6700: queuosine biosynthesis|g__Sulfurovum.s__Sulfurovum_sp_AR	0	0	0	0	0	0	14.7592904904	0	7.6875924465	0	0	0	0	0	0	0
PWY-6700: queuosine biosynthesis|unclassified	6237.4637218124	3067.2722439098	3186.221547673	3022.1696345985	2971.1014091492	3948.8438857654	4204.7853909965	3148.1309569173	3930.9198381831	2687.2987381314	2744.2004175623	3968.4907492578	2520.1962523911	3386.2621674679	2269.4771592371	3135.4335017452
PWY-6703: preQ0 biosynthesis	5842.8433918275	2521.4938924288	2629.530366594	2496.6378818601	2623.977614255	3716.2520982908	3997.1116263302	3018.8837124556	3448.5633564723	2618.8632581656	2075.7685691743	3342.2989959062	2275.723334461	3008.0102264483	2056.1442885912	2653.0827592377
PWY-6703: preQ0 biosynthesis|g__Acinetobacter.s__Acinetobacter_tandoii	0	0	0	0	0	27.0893895998	0	0	0	0	0	0	0	0	0	0
PWY-6703: preQ0 biosynthesis|g__Bradyrhizobium.s__Bradyrhizobium_diazoefficiens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3214987267
PWY-6703: preQ0 biosynthesis|g__Bradyrhizobium.s__Bradyrhizobium_japonicum	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7088987385	0	9.444943667
PWY-6703: preQ0 biosynthesis|g__Brevundimonas.s__Brevundimonas_abyssalis	14.0572307654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6703: preQ0 biosynthesis|g__Desulfobacter.s__Desulfobacter_postgatei	0	0	0	0	0	0	2.5959995385	0	0	0	0	0	0	0	0	0
PWY-6703: preQ0 biosynthesis|g__Exiguobacterium.s__Exiguobacterium_pavilionensis	0	5.4183061343	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6703: preQ0 biosynthesis|g__Nostoc.s__Nostoc_punctiforme	0	2.214532872	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6703: preQ0 biosynthesis|g__Oscillatoria.s__Oscillatoria_acuminata	5.7457603452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6703: preQ0 biosynthesis|g__Polaromonas.s__Polaromonas_naphthalenivorans	0	0	0	0	0	0	0	0	0	0	0	9.0711258733	0	0	0	0
PWY-6703: preQ0 biosynthesis|g__Psychrobacter.s__Psychrobacter_arcticus	0	0	0	0	0	0	0	0	0	0	3.3129081366	0	0	0	0	0
PWY-6703: preQ0 biosynthesis|g__Psychrobacter.s__Psychrobacter_cryohalolentis	0	0	0	0	0	0	0	0	0	0	2.6399010037	0	0	0	0	0
PWY-6703: preQ0 biosynthesis|g__Rhodopseudomonas.s__Rhodopseudomonas_palustris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6912702954
PWY-6703: preQ0 biosynthesis|g__Sulfurovum.s__Sulfurovum_sp_AR	0	0	0	0	0	0	12.9099378148	3.2186482058	5.5779768984	0	0	0	0	0	0	0
PWY-6703: preQ0 biosynthesis|unclassified	5781.1109720662	2503.7347209447	2629.530366594	2485.4250992705	2622.8092477282	3685.6664907721	3972.4689826758	3012.4026310051	3439.094035787	2616.78902227	2045.1328159161	3331.1868887476	2272.1005350962	2999.4423529536	2055.1120947708	2629.2839275805
PWY-6708: ubiquinol-8 biosynthesis (prokaryotic)	906.7753001996	247.2534927751	288.7433107205	342.2024902915	310.0087034344	401.0235307057	425.5776614508	364.0898227231	335.9431731666	334.034471441	285.7682580863	378.2816015249	218.3425504406	318.6467593714	152.7902982148	318.1842013954
PWY-6708: ubiquinol-8 biosynthesis (prokaryotic)|g__Thiobacillus.s__Thiobacillus_denitrificans	81.5982621905	0	0	2.2665047121	0	10.5545274592	0	0	0	0	43.0688442562	0	0	0	0	0
PWY-6708: ubiquinol-8 biosynthesis (prokaryotic)|unclassified	790.8460409774	243.6216900768	288.4954973114	339.5750958716	309.7447573283	382.4533918856	422.7006261972	363.4018925363	335.7126229154	321.3739075603	227.7497940006	372.8524158558	209.5068455787	303.5079703583	149.5835028349	306.3632247173
PWY-6713: L-rhamnose degradation II	5.3272953008	3.5667450564	3.2193346792	1.5656788819	1.4560561578	2.3931217352	2.410257235	1.3581481658	3.423605749	3.9482854626	2.2281398585	4.6412764511	3.1527271907	3.1796144539	2.3064756384	2.3443975845
PWY-6713: L-rhamnose degradation II|unclassified	5.3272953008	3.5667450564	3.2193346792	1.5656788819	1.4560561578	2.3931217352	2.410257235	1.3581481658	3.423605749	3.9482854626	2.2281398585	4.6412764511	3.1527271907	3.1796144539	2.3062005806	2.3443975845
PWY-6724: starch degradation II	0	0	0	1.4887916713	7.6210360063	6.4084403787	10.0503024425	6.6111015938	10.8896186934	17.2678011128	4.0597226508	0	1.6599674053	0	8.4979240193	2.5141271886
PWY-6724: starch degradation II|unclassified	0	0	0	1.4887909303	7.6210332966	6.4084403787	10.0503024425	6.6111015938	10.8896186934	17.2678011128	4.0597225092	0	1.6599668314	0	8.4979230786	2.5141264629
PWY-6728: methylaspartate cycle	256.8402055407	150.1311147289	113.944340798	61.1035371547	150.0399351187	273.6498197936	191.4137677658	176.539869232	223.2704899721	145.3378228235	179.2458817685	241.8271337084	120.2643385396	204.5816387107	109.6333637162	176.1814633748
PWY-6728: methylaspartate cycle|unclassified	256.7670233403	149.961158318	113.9441687544	61.1014422664	150.0091373466	272.8199609336	191.3764408705	176.49587296	223.2445920112	145.2833691438	179.1683103812	241.7177832121	120.2359187672	204.5058486877	109.6047563792	176.0448454383
PWY-6731: starch degradation III	121.4588726412	53.462132635	58.2547646226	52.1363137828	101.3877426353	71.3086945596	96.1355361776	84.4130424369	122.2947044215	26.1564376013	105.4017369092	56.4786182775	52.5235971966	78.1741965464	49.8862454677	50.7666001543
PWY-6731: starch degradation III|unclassified	121.4538890551	50.2461208319	58.2531393682	52.1359686459	101.3875323297	71.3086945596	96.1168782177	84.4118472987	122.2578788961	26.1563658233	105.4009868993	56.4786001789	52.518159409	78.1629280949	49.8861268445	50.7628103066
PWY-6733: sporopollenin precursors biosynthesis	0	0	0	0.4502577734	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6733: sporopollenin precursors biosynthesis|unclassified	0	0	0	0.4502577734	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6737: starch degradation V	3993.6515492779	2285.7288930753	1744.1807534892	1549.4072343546	1745.6060236271	1966.39496706	2282.5770573758	1600.39904607	2135.6383020559	1779.1700472223	1935.8181826566	2510.1108937425	1733.1305618848	2659.6497147805	1757.3851578032	2227.3499790346
PWY-6737: starch degradation V|g__Bradyrhizobium.s__Bradyrhizobium_diazoefficiens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6257959626
PWY-6737: starch degradation V|g__Bradyrhizobium.s__Bradyrhizobium_japonicum	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1804306351	0	1.7566974089
PWY-6737: starch degradation V|g__Candidatus_Solibacter.s__Candidatus_Solibacter_usitatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2518778167	0
PWY-6737: starch degradation V|g__Geodermatophilus.s__Geodermatophilus_obscurus	0	4.6479543561	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6737: starch degradation V|g__Niastella.s__Niastella_koreensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7107122463
PWY-6737: starch degradation V|unclassified	3983.1558511094	2272.2933144881	1744.1807534892	1546.2128832953	1741.8817272961	1966.39496706	2282.5770573758	1600.39904607	2135.6383020559	1774.9278052768	1935.6896012303	2502.8375678605	1728.3758230927	2651.410209488	1752.8096568447	2218.5670204445
PWY-6748: nitrate reduction VII (denitrification)	9.0188418469	1.885888872	0.9330373586	2.6813334158	3.4737747105	5.2059717533	2.1801678206	2.5892718759	3.7377272713	2.8962097144	4.5647907775	1.4268712498	1.3821654428	2.9235802519	0.8979206254	1.3429860657
PWY-6748: nitrate reduction VII (denitrification)|unclassified	9.018821101	1.8858875105	0.9330373586	2.6813334158	3.4736773477	5.2057945015	2.1801636753	2.5892635091	3.7377272713	2.8960654389	4.5647907775	1.4268612369	1.3821654428	2.9235553797	0.8979152091	1.3429682755
PWY-6749: CMP-legionaminate biosynthesis I	20.3256320732	5.6186964622	3.7774188499	5.9465300921	16.2482509054	11.4479922059	12.1090989212	11.1456671262	17.8547919902	6.570835277	7.4285545474	8.9826938056	3.4114704774	5.0677261565	3.2755675745	4.3932675011
PWY-6749: CMP-legionaminate biosynthesis I|unclassified	20.3253698444	5.6186577079	3.7774182756	5.9465145311	16.2481390769	11.4479760236	12.10898941	11.1456294609	17.8545031273	6.5707817558	7.4284753011	8.9826553897	3.4114560459	5.0676782582	3.2755493016	4.3932128952
PWY-6760: xylose degradation III	47.9927343934	38.3582135719	30.042492205	19.5553025184	17.1541034326	18.801819889	17.5382651959	15.1006083955	17.7842188514	24.5978905678	10.9836615788	38.4824219007	23.7356798775	32.9984018733	15.0906116498	30.159522415
PWY-6760: xylose degradation III|unclassified	47.9927343934	38.3582135719	30.042492205	19.5553025184	17.1541034326	18.801819889	17.5382651959	15.1006083955	17.7842188514	24.5978905678	10.9836615788	38.4824219007	23.7356798775	32.9984018733	15.0906116498	30.159522415
PWY-6785: hydrogen production VIII	409.5517874181	152.1085704375	34.2773678801	280.8525079517	486.6095096777	448.7460605298	401.0886116341	358.0578890105	269.3145640856	227.6240615371	208.7754936204	202.6604071294	44.1418283047	63.3224270416	16.7831046958	32.1435453091
PWY-6785: hydrogen production VIII|unclassified	368.8248248305	81.9890466195	34.2773678801	280.8525079517	483.5983721765	448.7460605298	399.9593904608	357.9352599141	269.207232702	226.9131398143	208.7754936204	202.5093529139	44.1223668115	63.2367295295	16.7781545673	32.0519198906
