# Pathway	W100	W105	W111	W117	W154	W183	W189	W193	W196	W234	W53	W64	W79	W85	W89	W91
ko00562|g__Haliscomenobacter.s__Haliscomenobacter_hydrossis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00562|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00562|g__Mesorhizobium.s__Mesorhizobium_loti	0	0	0	0	0	0	0	0	0	1.2187826087	0	2.3456956522	1.8463478261	2.9887826087	0	3.4982173913
ko00562|g__Mycobacterium.s__Mycobacterium_tusciae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00562|g__Mycobacterium.s__Mycobacterium_vaccae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00562|g__Oscillatoria.s__Oscillatoria_acuminata	1.3498695652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00562|g__Pseudomonas.s__Pseudomonas_mandelii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00562|g__Rhizobium.s__Rhizobium_giardinii	0	0	0	0	0	0	0	0	0	0	0	0	0.0887826087	0	0	0
ko00562|g__Rhizobium.s__Rhizobium_leguminosarum	0	0	0	0	0	0	0	0	0	0	0	0	0.6018695652	0.6825652174	0	0
ko00562|g__Rhodococcus.s__Rhodococcus_erythropolis	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1733478261	0	0.624
ko00562|g__Sorangium.s__Sorangium_cellulosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00562|g__Stenotrophomonas.s__Stenotrophomonas_maltophilia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00562|unclassified	907.0177826087	568.7830434783	472.894826087	371.4923478261	320.9352173913	468.564826087	442.4417826087	345.853173913	420.9225217391	405.9993043478	373.0975652174	692.5715652174	396.8830434783	637.8997826087	393.6195217391	490.3638695652
ko00563	1.9602307692	0.5047692308	0.465	0.9799230769	0.5223846154	0.8922307692	1.77	2.3439230769	0.7718461538	1.0764615385	0.6309230769	0.9108461538	0.6275384615	0.9808461538	0.4206153846	1.0633076923
ko00563|g__Thalassiosira.s__Thalassiosira_pseudonana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00563|unclassified	1.9602307692	0.5047692308	0.465	0.9799230769	0.5223846154	0.8922307692	1.77	2.3439230769	0.7718461538	1.0764615385	0.6309230769	0.9108461538	0.6275384615	0.9808461538	0.4206153846	1.0633076923
ko00564	1058.782425	592.358025	473.050775	404.105525	432.9963	532.508875	561.1037	400.346925	511.8974	462.387875	473.20025	721.372875	413.959925	597.7566	386.80705	526.289125
ko00564|g__Achromobacter.s__Achromobacter_piechaudii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Achromobacter.s__Achromobacter_xylosoxidans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Acidovorax.s__Acidovorax_ebreus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Acinetobacter.s__Acinetobacter_beijerinckii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Acinetobacter.s__Acinetobacter_junii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Agrobacterium.s__Agrobacterium_tumefaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Akkermansia.s__Akkermansia_muciniphila	0	0	0	0	0	0	0	0	0	0	0	0.01915	0	0	0	0
ko00564|g__Albidiferax.s__Albidiferax_ferrireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Alistipes.s__Alistipes_onderdonkii	0	0	0	0	0	0	0	0	0	0	0	0.017575	0	0	0	0
ko00564|g__Allochromatium.s__Allochromatium_vinosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Anaeromyxobacter.s__Anaeromyxobacter_dehalogenans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Bacillus.s__Bacillus_cereus_thuringiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Bacillus.s__Bacillus_megaterium	0	0.423675	0	0	0	0	0	0	0	0	0	0	0	0.3828	0	0
ko00564|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Bifidobacterium.s__Bifidobacterium_longum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Bradyrhizobium.s__Bradyrhizobium_diazoefficiens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.134725
ko00564|g__Bradyrhizobium.s__Bradyrhizobium_japonicum	0	0	0	0	0	0	0	0	0	0	0	0	1.3082	3.435675	0	3.751975
ko00564|g__Candidatus_Accumulibacter.s__Candidatus_Accumulibacter_phosphatis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Candidatus_Solibacter.s__Candidatus_Solibacter_usitatus	0	0	0	0	0	0	0	0	0	0.35475	0	0	0	0	1.36945	0
ko00564|g__Clostridium.s__Clostridium_beijerinckii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Clostridium.s__Clostridium_carboxidivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Clostridium.s__Clostridium_saccharobutylicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Clostridium.s__Clostridium_saccharoperbutylacetonicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Comamonas.s__Comamonas_testosteroni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Corallococcus.s__Corallococcus_coralloides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Cyanobium.s__Cyanobium_gracile	0	0	0	0	0.371375	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Delftia.s__Delftia_acidovorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Desulfococcus.s__Desulfococcus_oleovorans	0	0	0	0	0.37225	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Desulfomicrobium.s__Desulfomicrobium_baculatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Desulfomonile.s__Desulfomonile_tiedjei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Desulfovibrio.s__Desulfovibrio_africanus	0	0.197575	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Desulfovibrio.s__Desulfovibrio_magneticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Enterobacter.s__Enterobacter_cloacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Exiguobacterium.s__Exiguobacterium_antarcticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Exiguobacterium.s__Exiguobacterium_pavilionensis	0	0.4349	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Exiguobacterium.s__Exiguobacterium_sibiricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Exiguobacterium.s__Exiguobacterium_sp_AT1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Exiguobacterium.s__Exiguobacterium_sp_MH3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Geobacter.s__Geobacter_lovleyi	0	0.322475	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Geobacter.s__Geobacter_metallireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Geobacter.s__Geobacter_uraniireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Geodermatophilus.s__Geodermatophilus_obscurus	0	2.389675	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Haliscomenobacter.s__Haliscomenobacter_hydrossis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Hyphomicrobium.s__Hyphomicrobium_denitrificans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Hyphomonas.s__Hyphomonas_neptunium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Intrasporangium.s__Intrasporangium_calvum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Kangiella.s__Kangiella_aquimarina	0	0	0	0	0	0	0	0.066375	0	0	0	0	0	0	0	0
ko00564|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Lactococcus.s__Lactococcus_garvieae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Lactococcus.s__Lactococcus_lactis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Marinobacter.s__Marinobacter_adhaerens	0	0	0	0	0.4715	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Mesorhizobium.s__Mesorhizobium_loti	0	0	0	0	0	0	0	0	0	0.4301	0	0.517075	0.5466	1.4087	0	2.058575
ko00564|g__Methanocella.s__Methanocella_paludicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Methanocorpusculum.s__Methanocorpusculum_labreanum	0	0	0	0	0	0	0.037	0	0	0	0	0	0	0	0	0
ko00564|g__Methanolobus.s__Methanolobus_psychrophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Methanosaeta.s__Methanosaeta_concilii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Methanosarcina.s__Methanosarcina_acetivorans	0	0	0	0	0	0	0.268275	0	0	0	0	0	0	0	0	0
ko00564|g__Methanosarcina.s__Methanosarcina_barkeri	0.3242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Methylocystis.s__Methylocystis_rosea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Microcoleus.s__Microcoleus_vaginatus	0.09395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Microcystis.s__Microcystis_aeruginosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Micromonospora.s__Micromonospora_lupini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Mycobacterium.s__Mycobacterium_tusciae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Mycobacterium.s__Mycobacterium_vaccae	0	0	0	0	0	0	0	0	0	0	0	0.1068	0	0	0	0
ko00564|g__Niastella.s__Niastella_koreensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221775
ko00564|g__Nitrospira.s__Candidatus_Nitrospira_defluvii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Nostoc.s__Nostoc_punctiforme	0	0.522275	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Novosphingobium.s__Novosphingobium_aromaticivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Oscillatoria.s__Oscillatoria_acuminata	2.21825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Oscillatoria.s__Oscillatoria_nigro_viridis	0.475125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Peptostreptococcaceae_noname.s__Clostridium_sticklandii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Planctomyces.s__Planctomyces_limnophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Polaromonas.s__Polaromonas_naphthalenivorans	0	0	0	0	0	0	0	0	0	0	0	2.20435	0	0	0	0
ko00564|g__Pseudomonas.s__Pseudomonas_mandelii	0	0	0	0	0	0	0	0	0	0.41295	0	0	0	0	0	0
ko00564|g__Pseudomonas.s__Pseudomonas_putida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Pseudomonas.s__Pseudomonas_stutzeri	0.978825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Psychrobacter.s__Psychrobacter_aquaticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Psychrobacter.s__Psychrobacter_arcticus	0	0	0	0	0	0	0	0	0	0	2.480325	0	0	0	0	0
ko00564|g__Psychrobacter.s__Psychrobacter_cryohalolentis	0	0	0	0	0	0	0	0	0	0	1.62115	0	0	0	0	0
ko00564|g__Rhizobium.s__Rhizobium_leguminosarum	0	0	0	0	0	0	0	0	0	0	0	0	0.15145	0.56455	0	0
ko00564|g__Rhodanobacter.s__Rhodanobacter_fulvus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Rhodanobacter.s__Rhodanobacter_thiooxydans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Rhodococcus.s__Rhodococcus_erythropolis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094275	0	0.0681
ko00564|g__Rhodopseudomonas.s__Rhodopseudomonas_palustris	0	0.96155	0	0	0	0	0	0	0	1.35645	0	0.718325	0.326025	0.523625	1.045725	0.82675
ko00564|g__Sideroxydans.s__Sideroxydans_lithotrophicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Sorangium.s__Sorangium_cellulosum	0.268	0.181375	0.197675	0	0	0	0	0	0	0	0	0	0.450275	0.513975	0	0
ko00564|g__Stenotrophomonas.s__Stenotrophomonas_maltophilia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Streptomyces.s__Streptomyces_chartreusis	0	0.56055	0	0	0	0	0	0	0	0	0	0	0.084375	0.6916	0	0
ko00564|g__Sulfuricella.s__Sulfuricella_denitrificans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Sulfuricurvum.s__Sulfuricurvum_kujiense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Thalassiosira.s__Thalassiosira_pseudonana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Thauera.s__Thauera_aminoaromatica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Thauera.s__Thauera_phenylacetica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564|g__Thiobacillus.s__Thiobacillus_denitrificans	6.24825	0	0	0	0	0.2642	0	0	0	0	2.04705	0	0	0	0	0
ko00564|unclassified	1048.175825	586.364025	472.8531	404.01945	431.781175	532.24465	560.7984	400.28055	511.8974	459.833625	467.05165	717.67485	411.093	590.1414	384.391925	518.227275
ko00565	0	0	0	49.67975	0	0	0	0	0	0	0	0	92.3125	0	0	0
ko00565|unclassified	0	0	0	49.67975	0	0	0	0	0	0	0	0	92.083375	0	0	0
ko00590	581.5682142857	324.4918571429	297.1793571429	280.5785	250.2510714286	306.8387142857	305.6482142857	302.7127142857	259.0928571429	325.1395	230.156	421.1165	267.0637142857	381.3484285714	230.7250714286	360.8799285714
ko00590|g__Corallococcus.s__Corallococcus_coralloides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00590|g__Geodermatophilus.s__Geodermatophilus_obscurus	0	0.3518571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00590|g__Nostoc.s__Nostoc_punctiforme	0	0.3028571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00590|unclassified	579.8695	323.201	297.1382857143	280.5785	249.3890714286	306.7525	305.6051428571	302.7127142857	259.0928571429	324.3766428571	229.9855	419.7501428571	266.0895	378.1411428571	229.4115714286	357.2792142857
ko00591	332.4481666667	225.667	118.1006666667	95.2343333333	81.1255	103.926	119.8406666667	80.5611666667	116.1593333333	124.3091666667	66.8443333333	249.1771666667	140.1428333333	245.8798333333	80.3035	192.7921666667
ko00591|g__Anaeromyxobacter.s__Anaeromyxobacter_dehalogenans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00591|g__Cyanobium.s__Cyanobium_gracile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00591|g__Geodermatophilus.s__Geodermatophilus_obscurus	0	12.6578333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00591|g__Intrasporangium.s__Intrasporangium_calvum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00591|g__Microcystis.s__Microcystis_aeruginosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00591|g__Mycobacterium.s__Mycobacterium_vaccae	0	0	0	0	0	0	0	0	0	0	0	0.746	0	0	0	0
ko00591|g__Niastella.s__Niastella_koreensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5341666667
ko00591|g__Oscillatoria.s__Oscillatoria_acuminata	0.8538333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00591|g__Rhodococcus.s__Rhodococcus_erythropolis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1525
ko00591|g__Stenotrophomonas.s__Stenotrophomonas_maltophilia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00591|unclassified	331.5943333333	211.8596666667	118.1006666667	95.2343333333	81.1255	103.926	119.8406666667	80.5611666667	116.1593333333	124.3091666667	66.8443333333	246.744	138.0533333333	241.9006666667	80.3035	187.3973333333
ko00592	648.7761428571	297.5111428571	238.3961428571	302.2851428571	240.114	301.2564285714	275.3574285714	235.966	243.3064285714	196.969	196.8101428571	382.993	225.9931428571	346.6091428571	181.1988571429	240.2598571429
ko00592|unclassified	647.3962857143	286.7517142857	238.2578571429	302.2851428571	239.9675714286	295.3972857143	275.3574285714	235.585	243.3064285714	195.7287142857	192.2241428571	379.3068571429	225.3201428571	345.532	177.9184285714	239.4251428571
ko00600	331.8653	246.88415	167.5532	186.24855	274.89205	366.89715	470.3212	349.88915	524.8497	402.9664	358.23065	286.7759	165.7796	291.6867	396.9869	352.4609
ko00600|g__Agrobacterium.s__Agrobacterium_tumefaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00600|g__Candidatus_Solibacter.s__Candidatus_Solibacter_usitatus	0	0	0	0	0	0	0	0	0	0.22935	0	0	0	0	1.2566	0
ko00600|g__Corallococcus.s__Corallococcus_coralloides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00600|g__Geobacter.s__Geobacter_metallireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00600|g__Geobacter.s__Geobacter_uraniireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00600|g__Hyphomicrobium.s__Hyphomicrobium_denitrificans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00600|g__Mesorhizobium.s__Mesorhizobium_loti	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6807
ko00600|g__Methylocystis.s__Methylocystis_rosea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00600|g__Oscillatoria.s__Oscillatoria_acuminata	0.3847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00600|g__Rhodococcus.s__Rhodococcus_erythropolis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0262	0	0
ko00600|g__Sorangium.s__Sorangium_cellulosum	0	0.19195	0.0599	0	0	0	0	0	0	0	0	0	0.28755	0.07335	0	0
ko00600|unclassified	331.3502	246.62555	167.49335	186.24855	274.89205	366.7322	470.29855	349.88915	524.8287	402.4739	358.23065	286.58695	164.7296	289.7984	395.7302	350.4168
ko00601	0.1134615385	0.0664615385	0.1333846154	0	0.0848461538	0.1341538462	0.5803076923	0.6678461538	0.0532307692	0.1600769231	0.1325384615	0.0393846154	0	0	0	0
ko00601|unclassified	0.1134615385	0.0664615385	0.1333846154	0	0.0848461538	0.1341538462	0.5803076923	0.6678461538	0.0532307692	0.1600769231	0.1325384615	0.0393846154	0	0	0	0
ko00603	0	0	0	0	0	0	0	173.3312857143	0	0	0	0	0	0	0	0
ko00603|unclassified	0	0	0	0	0	0	0	173.3312857143	0	0	0	0	0	0	0	0
ko00604	0	0	0	33.9651428571	27.8951428571	0	0	44.9832857143	53.5277142857	0	0	59.8615714286	0	0	0	0
ko00604|unclassified	0	0	0	33.9651428571	27.8951428571	0	0	44.9832857143	53.5277142857	0	0	59.6987142857	0	0	0	0
ko00620	4286.8613243243	2177.7863783784	1913.9736756757	1686.0142702703	1691.2562162162	2301.5016486486	2190.8816756757	1664.7432972973	2105.6703243243	1581.2587297297	1691.2458648649	2638.3547297297	1529.8852162162	2274.4154594595	1484.6317297297	1870.5281891892
ko00620|g__Achromobacter.s__Achromobacter_piechaudii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Achromobacter.s__Achromobacter_xylosoxidans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Acidovorax.s__Acidovorax_ebreus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Agrobacterium.s__Agrobacterium_tumefaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Albidiferax.s__Albidiferax_ferrireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Alistipes.s__Alistipes_onderdonkii	0	0	0	0	0	0	0	0	0	0	0	0.1465675676	0	0	0	0
ko00620|g__Allochromatium.s__Allochromatium_vinosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Anaeromyxobacter.s__Anaeromyxobacter_dehalogenans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Arthrobacter.s__Arthrobacter_sp_TB_23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Azoarcus.s__Azoarcus_toluclasticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Bacillus.s__Bacillus_cereus_thuringiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Bacillus.s__Bacillus_megaterium	0	1.1706216216	0	0	0	0	0	0	0	0	0	0	0	0.8650810811	0	0
ko00620|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Bradyrhizobium.s__Bradyrhizobium_diazoefficiens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.7423243243
ko00620|g__Bradyrhizobium.s__Bradyrhizobium_japonicum	0	0	0	0	0	0	0	0	0	0	0	0	6.2223783784	21.7345405405	0	23.8388108108
ko00620|g__Candidatus_Accumulibacter.s__Candidatus_Accumulibacter_phosphatis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Candidatus_Solibacter.s__Candidatus_Solibacter_usitatus	0	0	0	0	0	0	0	0	0	2.4047567568	0	0	0	0	2.0188378378	0
ko00620|g__Chlorobium.s__Chlorobium_limicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Clostridium.s__Clostridium_beijerinckii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Clostridium.s__Clostridium_carboxidivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Clostridium.s__Clostridium_saccharobutylicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Clostridium.s__Clostridium_saccharoperbutylacetonicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Comamonas.s__Comamonas_testosteroni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Corallococcus.s__Corallococcus_coralloides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Cyanobium.s__Cyanobium_gracile	0	0	0	0	0.9707027027	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Dechloromonas.s__Dechloromonas_aromatica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Delftia.s__Delftia_acidovorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Desulfococcus.s__Desulfococcus_oleovorans	0	0	0	0	0.5808378378	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Desulfomicrobium.s__Desulfomicrobium_baculatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Desulfomonile.s__Desulfomonile_tiedjei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Desulfovibrio.s__Desulfovibrio_africanus	0	0.1161351351	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Desulfovibrio.s__Desulfovibrio_magneticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Enterobacter.s__Enterobacter_cloacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Exiguobacterium.s__Exiguobacterium_antarcticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Exiguobacterium.s__Exiguobacterium_pavilionensis	0	1.4772702703	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Exiguobacterium.s__Exiguobacterium_sibiricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Exiguobacterium.s__Exiguobacterium_sp_AT1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Exiguobacterium.s__Exiguobacterium_sp_MH3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Geobacter.s__Geobacter_lovleyi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Geobacter.s__Geobacter_uraniireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Geodermatophilus.s__Geodermatophilus_obscurus	0	15.3180810811	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Haliscomenobacter.s__Haliscomenobacter_hydrossis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Hyphomicrobium.s__Hyphomicrobium_denitrificans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Intrasporangium.s__Intrasporangium_calvum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Lactococcus.s__Lactococcus_lactis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Marinobacter.s__Marinobacter_adhaerens	0	0	0	0	1.6682432432	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Mesorhizobium.s__Mesorhizobium_loti	0	0	0	0	0	0	0	0	0	3.0957027027	0	4.3035945946	3.5594594595	6.7717567568	0	7.5555135135
ko00620|g__Methanosaeta.s__Methanosaeta_concilii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00620|g__Methanosarcina.s__Methanosarcina_acetivorans	0	0	0	0	0	0	1.5533783784	0	0	0	0	0	0	0	0	0
ko00620|g__Methanosarcina.s__Methanosarcina_barkeri	2.6977297297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
